Gene	# disorder	gene size	disorder / size
YEL021W	1	268	0.00373134328358209
YEL020W-A	2	88	0.0227272727272727
YEL020C	2	561	0.0035650623885918
YEL019C	33	268	0.123134328358209
YEL018W	50	280	0.178571428571429
YEL017C-A	0	44	0
YEL017W	68	338	0.201183431952663
YEL016C	3	494	0.00607287449392713
YEL015W	167	552	0.302536231884058
YEL014C	0	102	0
YEL013W	40	579	0.0690846286701209
YEL012W	83	219	0.378995433789954
YEL011W	4	705	0.00567375886524823
YEL009C-A	0	136	0
YEL009C	123	282	0.436170212765957
YEL008W	0	127	0
YEL007W	471	667	0.706146926536732
YEL006W	13	336	0.0386904761904762
YEL005C	16	283	0.0565371024734982
YEL004W	2	343	0.00583090379008746
YEL003W	2	112	0.0178571428571429
YEL002C	1	431	0.00232018561484919
YEL001C	8	226	0.0353982300884956
YER001W	37	763	0.0484927916120577
YER002W	119	232	0.512931034482759
YER003C	60	430	0.13953488372093
YER004W	3	232	0.0129310344827586
YER005W	27	631	0.0427892234548336
YER006W	150	521	0.287907869481766
YER007W	8	519	0.0154142581888247
YER007C-A	0	182	0
YER008C	465	1337	0.347793567688856
YER009W	1	126	0.00793650793650794
YER010C	0	235	0
YER011W	131	255	0.513725490196078
YER012W	1	199	0.0050251256281407
YER013W	198	1146	0.172774869109948
YER014W	33	540	0.0611111111111111
YER014C-A	0	154	0
YER015W	0	745	0
YER016W	101	345	0.292753623188406
YER017C	98	762	0.128608923884514
YER018C	59	222	0.265765765765766
YER019W	26	478	0.0543933054393305
YER019C-A	22	89	0.247191011235955
YER020W	136	450	0.302222222222222
YER021W	36	524	0.0687022900763359
YER022W	189	688	0.274709302325581
YER023W	5	287	0.0174216027874564
YER024W	202	924	0.218614718614719
YER025W	89	528	0.168560606060606
YER026C	36	277	0.129963898916967
YER027C	270	418	0.645933014354067
YER028C	258	395	0.653164556962025
YER029C	114	197	0.578680203045685
YER030W	154	154	1
YER031C	47	224	0.209821428571429
YER032W	712	877	0.811858608893957
YER033C	942	1077	0.874651810584958
YER034W	168	186	0.903225806451613
YER035W	143	146	0.979452054794521
YER036C	48	611	0.0785597381342062
YER037W	12	322	0.0372670807453416
YER038C	84	465	0.180645161290323
YER038W-A	24	127	0.188976377952756
YER039C	0	250	0
YER039C-A	0	73	0
YER040W	577	731	0.789329685362517
YER041W	192	760	0.252631578947368
YER042W	9	185	0.0486486486486487
YER043C	0	450	0
YER044C	0	149	0
YER044C-A	8	409	0.019559902200489
YER045C	250	490	0.510204081632653
YER046W	0	144	0
YER047C	477	898	0.531180400890869
YER048C	113	392	0.288265306122449
YER048W-A	4	95	0.0421052631578947
YER049W	51	645	0.0790697674418605
YER050C	41	139	0.294964028776978
YER051W	34	493	0.0689655172413793
YER052C	28	528	0.053030303030303
YER053C	1	301	0.00332225913621262
YER053C-A	0	38	0
YER054C	298	549	0.542805100182149
YER055C	1	298	0.00335570469798658
YER056C	8	534	0.0149812734082397
YER056C-A	48	122	0.39344262295082
YER057C	0	130	0
YER058W	74	108	0.685185185185185
YER059W	232	421	0.551068883610451
YER060W	18	529	0.0340264650283554
YER060W-A	2	531	0.00376647834274953
YER061C	0	443	0
YER062C	6	251	0.0239043824701195
YER063W	208	219	0.949771689497717
YER064C	173	506	0.341897233201581
YER065C	38	558	0.0681003584229391
YER066W	0	186	0
YER067W	28	162	0.172839506172839
YER068W	276	588	0.469387755102041
YER069W	17	864	0.0196759259259259
YER070W	67	889	0.0753655793025872
YER071C	10	127	0.078740157480315
YER072W	0	130	0
YER073W	2	521	0.00383877159309021
YER074W	21	136	0.154411764705882
YER074W-A	1	86	0.0116279069767442
YER075C	181	929	0.194833153928956
YER076C	6	303	0.0198019801980198
YER077C	41	689	0.0595065312046444
YER078C	1	512	0.001953125
YER078W-A	0	55	0
YER079W	173	211	0.819905213270142
YER080W	24	628	0.0382165605095541
YER081W	17	470	0.0361702127659574
YER082C	181	555	0.326126126126126
YER083C	104	286	0.363636363636364
YER084W	30	129	0.232558139534884
YER085C	2	174	0.0114942528735632
YER086W	4	577	0.00693240901213172
YER087W	9	577	0.0155979202772964
YER087C-B	32	83	0.385542168674699
YER088C	555	671	0.827123695976155
YER089C	113	465	0.243010752688172
YER090W	49	508	0.0964566929133858
YER091C	5	768	0.00651041666666667
YER092W	38	126	0.301587301587302
YER093C	276	1431	0.192872117400419
YER093C-A	3	138	0.0217391304347826
YER094C	0	206	0
YER095W	78	401	0.194513715710723
YER096W	114	513	0.222222222222222
YER098W	302	755	0.4
YER099C	1	319	0.00313479623824451
YER100W	73	251	0.290836653386454
YER101C	14	431	0.0324825986078886
YER102W	72	201	0.358208955223881
YER103W	153	643	0.237947122861586
YER104W	173	209	0.827751196172249
YER105C	50	1392	0.0359195402298851
YER106W	87	303	0.287128712871287
YER107C	64	366	0.174863387978142
YER110C	47	1114	0.0421903052064632
YER111C	622	1094	0.568555758683729
YER112W	116	188	0.617021276595745
YER113C	6	707	0.00848656294200849
YER114C	668	1041	0.641690682036503
YER115C	17	192	0.0885416666666667
YER116C	192	275	0.698181818181818
YER117W	2	138	0.0144927536231884
YER118C	125	368	0.339673913043478
YER119C	0	449	0
YER120W	88	245	0.359183673469388
YER121W	51	115	0.443478260869565
YER122C	281	494	0.568825910931174
YER123W	167	525	0.318095238095238
YER124C	15	574	0.0261324041811847
YER125W	291	810	0.359259259259259
YER126C	101	262	0.385496183206107
YER127W	230	358	0.642458100558659
YER128W	65	204	0.318627450980392
YER129W	671	1143	0.587051618547682
YER130C	167	444	0.376126126126126
YER131W	51	120	0.425
YER132C	812	1754	0.462941847206385
YER133W	10	313	0.0319488817891374
YER134C	0	179	0
YER135C	0	131	0
YER136W	14	452	0.0309734513274336
YER137C	15	149	0.100671140939597
YER138C	395	1756	0.2249430523918
YER137C-A	255	441	0.578231292517007
YER138W-A	0	35	0
YER139C	15	227	0.066079295154185
YER140W	50	557	0.0897666068222621
YER141W	0	487	0
YER142C	0	297	0
YER143W	98	429	0.228438228438228
YER144C	105	806	0.130272952853598
YER145C	17	405	0.0419753086419753
YER145C-A	10	146	0.0684931506849315
YER146W	9	94	0.0957446808510638
YER147C	0	625	0
YER148W	47	241	0.195020746887967
YER149C	226	421	0.536817102137767
YER150W	35	149	0.23489932885906
YER151C	387	913	0.423877327491785
YER152C	47	444	0.105855855855856
YER153C	4	255	0.0156862745098039
YER154W	32	403	0.0794044665012407
YER155C	509	2168	0.234778597785978
YER156C	1	339	0.00294985250737463
YER157W	47	802	0.0586034912718204
YER158C	416	574	0.724738675958188
YER159C	78	143	0.545454545454545
YER160C	392	1756	0.223234624145786
YER159C-A	258	441	0.585034013605442
YER161C	293	334	0.877245508982036
YER162C	179	755	0.237086092715232
YER163C	39	233	0.167381974248927
YER164W	516	1469	0.351259360108918
YER165W	171	578	0.295847750865052
YER166W	309	1572	0.196564885496183
YER167W	751	852	0.881455399061033
YER168C	13	547	0.0237659963436929
YER169W	339	797	0.42534504391468
YER170W	5	226	0.0221238938053097
YER171W	51	779	0.0654685494223363
YER172C	174	2164	0.0804066543438078
YER173W	124	660	0.187878787878788
YER174C	29	245	0.118367346938776
YER175C	0	300	0
YER175W-A	0	55	0
YER176W	300	1122	0.267379679144385
YER177W	57	268	0.212686567164179
YER178W	43	421	0.102137767220903
YER179W	10	335	0.0298507462686567
YER180C	41	268	0.152985074626866
YER180C-A	42	86	0.488372093023256
YER181C	0	108	0
YER182W	20	245	0.0816326530612245
YER183C	10	212	0.0471698113207547
YER184C	1	795	0.00125786163522013
YER185W	0	304	0
YER186C	0	307	0
YER187W	32	142	0.225352112676056
YER188W	1	240	0.00416666666666667
YER188C-A	0	100	0
YER189W	7	123	0.0569105691056911
YER190W	216	1682	0.128418549346017
YER190C-B	0	161	0
YFL068W	0	161	0
YFL067W	82	176	0.465909090909091
YFL066C	0	393	0
YFL065C	0	103	0
YFL064C	0	175	0
YFL062W	0	380	0
YFL061W	8	226	0.0353982300884956
YFL060C	0	223	0
YFL059W	3	299	0.0100334448160535
YFL058W	0	341	0
YFL055W	1	559	0.00178890876565295
YFL054C	303	647	0.468315301391036
YFL053W	25	592	0.0422297297297297
YFL052W	12	466	0.0257510729613734
YFL051C	2	161	0.0124223602484472
YFL050C	351	859	0.408614668218859
YFL049W	131	624	0.209935897435897
YFL048C	44	446	0.0986547085201794
YFL047W	29	715	0.0405594405594406
YFL046W	2	208	0.00961538461538462
YFL045C	7	255	0.0274509803921569
YFL044C	41	302	0.135761589403974
YFL042C	259	675	0.383703703703704
YFL041W-A	0	64	0
YFL041W	21	623	0.0337078651685393
YFL040W	24	541	0.044362292051756
YFL039C	12	376	0.0319148936170213
YFL038C	23	207	0.111111111111111
YFL037W	49	458	0.106986899563319
YFL036W	66	1352	0.0488165680473373
YFL034C-B	82	288	0.284722222222222
YFL034C-A	9	123	0.0731707317073171
YFL034W	480	1074	0.446927374301676
YFL033C	685	1771	0.386787125917561
YFL031W	130	239	0.543933054393305
YFL030W	0	386	0
YFL029C	13	369	0.035230352303523
YFL028C	8	290	0.0275862068965517
YFL027C	0	498	0
YFL026W	68	432	0.157407407407407
YFL025C	10	1030	0.00970873786407767
YFL024C	304	833	0.364945978391357
YFL023W	510	797	0.639899623588457
YFL022C	1	504	0.00198412698412698
YFL021W	262	511	0.512720156555773
YFL020C	0	123	0
YFL019C	0	118	0
YFL018C	5	500	0.01
YFL017W-A	1	78	0.0128205128205128
YFL017C	0	160	0
YFL016C	84	512	0.1640625
YFL015C	13	165	0.0787878787878788
YFL014W	108	110	0.981818181818182
YFL013C	283	693	0.408369408369408
YFL012W	30	149	0.201342281879195
YFL011W	0	547	0
YFL010W-A	32	95	0.336842105263158
YFL010C	171	212	0.806603773584906
YFL009W	171	780	0.219230769230769
YFL008W	115	1226	0.0938009787928222
YFL007W	101	2144	0.0471082089552239
YFL005W	7	216	0.0324074074074074
YFL004W	90	829	0.108564535585042
YFL003C	25	879	0.0284414106939704
YFL002W-A	406	1771	0.229249011857708
YFL002W-B	246	439	0.560364464692483
YFL002C	13	607	0.0214168039538715
YFL001W	51	443	0.115124153498871
YFR001W	122	205	0.595121951219512
YFR002W	37	840	0.0440476190476191
YFR003C	152	156	0.974358974358974
YFR004W	36	307	0.117263843648208
YFR005C	19	449	0.0423162583518931
YFR006W	1	536	0.00186567164179104
YFR007W	5	354	0.0141242937853107
YFR008W	50	222	0.225225225225225
YFR009W	15	753	0.0199203187250996
YFR010W	60	500	0.12
YFR011C	21	171	0.12280701754386
YFR012W	2	203	0.00985221674876847
YFR012W-A	27	29	0.931034482758621
YFR013W	263	788	0.333756345177665
YFR014C	89	447	0.19910514541387
YFR015C	59	709	0.0832157968970381
YFR016C	1104	1234	0.894651539708266
YFR017C	174	196	0.887755102040816
YFR018C	2	364	0.00549450549450549
YFR019W	972	2279	0.426502852128126
YFR020W	7	233	0.0300429184549356
YFR021W	77	501	0.153692614770459
YFR022W	238	734	0.32425068119891
YFR023W	64	612	0.104575163398693
YFR024C-A	184	460	0.4
YFR025C	18	336	0.0535714285714286
YFR026C	24	170	0.141176470588235
YFR027W	71	282	0.25177304964539
YFR028C	183	552	0.331521739130435
YFR029W	109	679	0.160530191458027
YFR030W	4	1036	0.00386100386100386
YFR031C	134	1171	0.114432109308284
YFR031C-A	75	255	0.294117647058824
YFR032C	101	290	0.348275862068965
YFR032C-A	60	60	1
YFR032C-B	0	88	0
YFR033C	128	148	0.864864864864865
YFR034C	252	313	0.805111821086262
YFR035C	0	115	0
YFR036W	124	125	0.992
YFR037C	107	558	0.191756272401434
YFR038W	177	854	0.207259953161593
YFR039C	47	511	0.0919765166340509
YFR040W	351	1003	0.349950149551346
YFR041C	31	296	0.10472972972973
YFR042W	0	201	0
YFR043C	3	238	0.0126050420168067
YFR044C	0	482	0
YFR045W	0	310	0
YFR046C	245	362	0.676795580110497
YFR047C	0	296	0
YFR048W	334	663	0.503770739064857
YFR049W	0	124	0
YFR050C	4	267	0.0149812734082397
YFR051C	148	547	0.270566727605119
YFR052W	11	275	0.04
YFR053C	39	486	0.0802469135802469
YFR054C	8	193	0.0414507772020725
YFR055W	1	341	0.00293255131964809
YFR057W	0	152	0
YGL263W	0	381	0
YGL262W	4	176	0.0227272727272727
YGL261C	0	121	0
YGL260W	0	77	0
YGL259W	3	166	0.0180722891566265
YGL258W-A	0	78	0
YGL258W	0	207	0
YGL257C	0	559	0
YGL256W	0	383	0
YGL255W	19	377	0.0503978779840849
YGL254W	134	300	0.446666666666667
YGL253W	47	487	0.0965092402464066
YGL252C	7	589	0.0118845500848896
YGL251C	177	1188	0.148989898989899
YGL250W	61	242	0.252066115702479
YGL249W	23	705	0.0326241134751773
YGL248W	12	370	0.0324324324324324
YGL247W	1	198	0.00505050505050505
YGL246C	1	388	0.00257731958762887
YGL245W	35	709	0.0493653032440056
YGL244W	329	559	0.588550983899821
YGL243W	3	401	0.00748129675810474
YGL242C	104	182	0.571428571428571
YGL241W	14	1005	0.0139303482587065
YGL240W	8	251	0.0318725099601594
YGL238W	1	961	0.00104058272632674
YGL237C	230	266	0.864661654135338
YGL236C	8	670	0.0119402985074627
YGL235W	0	179	0
YGL234W	12	803	0.0149439601494396
YGL233W	63	911	0.0691547749725576
YGL232W	60	290	0.206896551724138
YGL231C	31	191	0.162303664921466
YGL230C	15	148	0.101351351351351
YGL229C	108	819	0.131868131868132
YGL228W	113	578	0.195501730103806
YGL227W	296	959	0.308654848800834
YGL226C-A	0	87	0
YGL226W	0	124	0
YGL225W	3	338	0.00887573964497041
YGL224C	5	281	0.0177935943060498
YGL223C	10	418	0.0239234449760766
YGL222C	176	176	1
YGL221C	0	289	0
YGL220W	2	121	0.0165289256198347
YGL219C	122	460	0.265217391304348
YGL216W	174	806	0.215880893300248
YGL215W	84	453	0.185430463576159
YGL213C	0	398	0
YGL212W	112	317	0.353312302839117
YGL211W	2	360	0.00555555555555556
YGL210W	38	223	0.170403587443946
YGL209W	257	383	0.671018276762402
YGL208W	240	416	0.576923076923077
YGL207W	238	1036	0.22972972972973
YGL206C	23	1654	0.0139056831922612
YGL205W	25	749	0.0333778371161549
YGL204C	0	102	0
YGL203C	212	730	0.29041095890411
YGL202W	39	501	0.0778443113772455
YGL201C	264	1018	0.259332023575639
YGL200C	0	204	0
YGL198W	13	236	0.0550847457627119
YGL197W	605	1488	0.406586021505376
YGL196W	0	429	0
YGL195W	15	2673	0.00561167227833894
YGL194C-A	0	81	0
YGL194C	29	453	0.0640176600441501
YGL193C	0	104	0
YGL192W	68	601	0.113144758735441
YGL191W	9	130	0.0692307692307692
YGL190C	116	527	0.22011385199241
YGL189C	55	120	0.458333333333333
YGL188C-A	16	47	0.340425531914894
YGL187C	30	156	0.192307692307692
YGL186C	21	580	0.0362068965517241
YGL185C	2	380	0.00526315789473684
YGL184C	24	466	0.0515021459227468
YGL183C	2	220	0.00909090909090909
YGL181W	112	397	0.282115869017632
YGL180W	172	898	0.191536748329621
YGL179C	24	561	0.0427807486631016
YGL178W	375	860	0.436046511627907
YGL176C	33	555	0.0594594594594595
YGL175C	136	346	0.393063583815029
YGL174W	191	267	0.715355805243446
YGL173C	304	1529	0.198822759973839
YGL172W	255	473	0.539112050739958
YGL171W	123	565	0.217699115044248
YGL170C	170	414	0.410628019323671
YGL169W	26	427	0.0608899297423888
YGL168W	0	111	0
YGL167C	64	951	0.0672975814931651
YGL166W	92	226	0.407079646017699
YGL164C	123	441	0.27891156462585
YGL163C	204	899	0.226918798665184
YGL162W	61	300	0.203333333333333
YGL161C	89	311	0.286173633440514
YGL160W	53	571	0.0928196147110333
YGL159W	3	371	0.00808625336927224
YGL158W	30	513	0.0584795321637427
YGL157W	6	348	0.0172413793103448
YGL156W	26	1084	0.0239852398523985
YGL155W	2	377	0.00530503978779841
YGL154C	0	273	0
YGL153W	144	342	0.421052631578947
YGL151W	110	1133	0.0970873786407767
YGL150C	538	1490	0.361073825503356
YGL149W	0	102	0
YGL148W	111	377	0.294429708222812
YGL147C	0	192	0
YGL146C	7	312	0.0224358974358974
YGL145W	14	702	0.0199430199430199
YGL144C	55	686	0.0801749271137026
YGL143C	103	414	0.248792270531401
YGL142C	0	617	0
YGL141W	49	911	0.0537870472008782
YGL140C	190	1220	0.155737704918033
YGL139W	184	803	0.229140722291407
YGL138C	30	346	0.0867052023121387
YGL137W	91	890	0.102247191011236
YGL136C	4	321	0.0124610591900312
YGL135W	8	218	0.036697247706422
YGL134W	104	434	0.23963133640553
YGL133W	325	1265	0.256916996047431
YGL131C	159	1404	0.113247863247863
YGL130W	57	460	0.123913043478261
YGL129C	15	451	0.0332594235033259
YGL128C	21	284	0.073943661971831
YGL127C	17	128	0.1328125
YGL126W	4	381	0.010498687664042
YGL125W	14	601	0.0232945091514143
YGL124C	64	645	0.0992248062015504
YGL123W	46	255	0.180392156862745
YGL122C	257	526	0.488593155893536
YGL121C	0	127	0
YGL120C	120	768	0.15625
YGL119W	30	502	0.0597609561752988
YGL118C	0	146	0
YGL117W	0	266	0
YGL116W	131	611	0.214402618657938
YGL115W	5	323	0.0154798761609907
YGL114W	21	726	0.0289256198347107
YGL113W	241	669	0.360239162929746
YGL112C	41	517	0.0793036750483559
YGL111W	19	464	0.040948275862069
YGL110C	194	625	0.3104
YGL108C	141	141	1
YGL107C	56	647	0.0865533230293663
YGL106W	0	150	0
YGL105W	103	377	0.273209549071618
YGL104C	1	487	0.00205338809034908
YGL103W	45	150	0.3
YGL101W	8	216	0.037037037037037
YGL100W	19	350	0.0542857142857143
YGL099W	164	641	0.25585023400936
YGL098W	49	246	0.199186991869919
YGL097W	84	483	0.173913043478261
YGL096W	130	277	0.469314079422383
YGL095C	12	578	0.0207612456747405
YGL094C	21	1116	0.0188172043010753
YGL093W	435	918	0.473856209150327
YGL092W	385	1318	0.292109256449165
YGL091C	34	329	0.103343465045593
YGL090W	145	422	0.343601895734597
YGL089C	2	121	0.0165289256198347
YGL088W	0	122	0
YGL087C	28	138	0.202898550724638
YGL086W	260	750	0.346666666666667
YGL085W	7	275	0.0254545454545455
YGL084C	5	561	0.0089126559714795
YGL083W	151	805	0.187577639751553
YGL082W	125	382	0.327225130890052
YGL081W	54	321	0.168224299065421
YGL080W	10	131	0.0763358778625954
YGL079W	109	219	0.497716894977169
YGL078C	84	524	0.16030534351145
YGL077C	14	564	0.024822695035461
YGL076C	23	245	0.0938775510204082
YGL075C	50	388	0.128865979381443
YGL073W	640	834	0.767386091127098
YGL071W	404	691	0.58465991316932
YGL070C	6	123	0.0487804878048781
YGL068W	40	195	0.205128205128205
YGL067W	0	385	0
YGL066W	562	658	0.854103343465046
YGL065C	0	504	0
YGL064C	76	562	0.135231316725979
YGL063W	0	371	0
YGL062W	28	1179	0.0237489397794741
YGL061C	130	248	0.524193548387097
YGL060W	27	642	0.0420560747663551
YGL059W	0	492	0
YGL058W	55	173	0.317919075144509
YGL057C	14	288	0.0486111111111111
YGL056C	215	528	0.40719696969697
YGL055W	25	511	0.0489236790606654
YGL054C	0	139	0
YGL053W	33	238	0.138655462184874
YGL051W	15	235	0.0638297872340425
YGL050W	35	274	0.127737226277372
YGL049C	609	915	0.665573770491803
YGL048C	10	406	0.0246305418719212
YGL047W	0	203	0
YGL045W	155	543	0.285451197053407
YGL044C	72	297	0.242424242424242
YGL043W	100	310	0.32258064516129
YGL041C-B	0	61	0
YGL041W-A	8	155	0.0516129032258065
YGL040C	5	343	0.0145772594752187
YGL039W	2	349	0.00573065902578797
YGL038C	59	481	0.122661122661123
YGL037C	10	217	0.0460829493087558
YGL036W	218	910	0.23956043956044
YGL035C	476	505	0.942574257425743
YGL034C	23	122	0.188524590163934
YGL033W	32	215	0.148837209302326
YGL032C	0	88	0
YGL031C	101	156	0.647435897435897
YGL030W	0	106	0
YGL029W	115	121	0.950413223140496
YGL028C	212	543	0.390423572744015
YGL027C	21	834	0.0251798561151079
YGL026C	9	708	0.0127118644067797
YGL025C	272	398	0.683417085427136
YGL023C	440	636	0.691823899371069
YGL022W	20	719	0.0278164116828929
YGL021W	254	761	0.33377135348226
YGL020C	0	236	0
YGL019W	58	279	0.207885304659498
YGL018C	40	185	0.216216216216216
YGL017W	1	504	0.00198412698412698
YGL016W	1	1082	0.000924214417744917
YGL015C	10	131	0.0763358778625954
YGL014W	477	889	0.536557930258718
YGL013C	225	1069	0.210477081384471
YGL012W	8	474	0.0168776371308017
YGL011C	8	253	0.0316205533596838
YGL010W	0	175	0
YGL009C	106	780	0.135897435897436
YGL008C	110	919	0.119695321001088
YGL007C-A	0	29	0
YGL007W	18	126	0.142857142857143
YGL006W-A	1	37	0.027027027027027
YGL006W	78	1174	0.0664395229982964
YGL005C	37	280	0.132142857142857
YGL004C	5	418	0.0119617224880383
YGL003C	177	567	0.312169312169312
YGL002W	0	217	0
YGL001C	10	350	0.0285714285714286
YGR001C	12	249	0.0481927710843374
YGR002C	140	477	0.293501048218029
YGR003W	8	745	0.010738255033557
YGR004W	57	463	0.123110151187905
YGR005C	195	401	0.486284289276808
YGR006W	61	252	0.242063492063492
YGR007W	14	324	0.0432098765432099
YGR008C	85	85	1
YGR009C	598	652	0.917177914110429
YGR010W	85	396	0.214646464646465
YGR012W	2	394	0.0050761421319797
YGR013W	259	621	0.4170692431562
YGR014W	567	1307	0.433817903596021
YGR015C	1	329	0.00303951367781155
YGR016W	0	191	0
YGR017W	107	298	0.359060402684564
YGR018C	1	110	0.00909090909090909
YGR019W	29	472	0.0614406779661017
YGR020C	12	119	0.100840336134454
YGR021W	49	291	0.168384879725086
YGR023W	139	552	0.251811594202899
YGR024C	0	238	0
YGR025W	0	101	0
YGR026W	0	279	0
YGR027C	17	109	0.155963302752294
YGR027W-B	403	1756	0.229498861047836
YGR027W-A	256	441	0.580498866213152
YGR028W	11	363	0.0303030303030303
YGR029W	50	190	0.263157894736842
YGR030C	0	159	0
YGR031W	6	343	0.0174927113702624
YGR031C-A	10	164	0.0609756097560976
YGR032W	224	1896	0.118143459915612
YGR033C	25	240	0.104166666666667
YGR034W	11	128	0.0859375
YGR035C	100	117	0.854700854700855
YGR035W-A	0	74	0
YGR036C	0	240	0
YGR037C	4	88	0.0454545454545455
YGR038W	37	223	0.165919282511211
YGR038C-B	417	1756	0.2374715261959
YGR038C-A	258	441	0.585034013605442
YGR039W	0	104	0
YGR040W	5	369	0.013550135501355
YGR041W	331	548	0.604014598540146
YGR042W	127	272	0.466911764705882
YGR043C	33	334	0.0988023952095808
YGR044C	46	301	0.152823920265781
YGR045C	0	121	0
YGR046W	5	386	0.0129533678756477
YGR047C	126	1026	0.12280701754386
YGR048W	91	362	0.251381215469613
YGR049W	16	188	0.0851063829787234
YGR050C	18	119	0.151260504201681
YGR052W	0	370	0
YGR053C	36	284	0.126760563380282
YGR054W	176	643	0.273716951788491
YGR055W	2	575	0.00347826086956522
YGR056W	334	929	0.359526372443488
YGR057C	1	243	0.00411522633744856
YGR058W	144	336	0.428571428571429
YGR059W	63	513	0.12280701754386
YGR060W	22	310	0.0709677419354839
YGR061C	71	1359	0.0522442972774099
YGR062C	0	317	0
YGR063C	4	103	0.0388349514563107
YGR065C	17	594	0.0286195286195286
YGR066C	0	293	0
YGR067C	27	805	0.0335403726708075
YGR068C	99	587	0.168654173764906
YGR070W	219	1156	0.189446366782007
YGR071C	47	861	0.0545876887340302
YGR072W	196	388	0.505154639175258
YGR074W	31	147	0.210884353741497
YGR075C	24	243	0.0987654320987654
YGR076C	14	158	0.0886075949367089
YGR077C	0	590	0
YGR078C	14	200	0.07
YGR079W	127	371	0.342318059299191
YGR080W	56	333	0.168168168168168
YGR081C	131	211	0.62085308056872
YGR082W	52	184	0.282608695652174
YGR083C	205	652	0.31441717791411
YGR084C	34	340	0.1
YGR085C	21	175	0.12
YGR086C	128	340	0.376470588235294
YGR087C	13	564	0.0230496453900709
YGR088W	42	563	0.0746003552397869
YGR089W	160	937	0.170757737459979
YGR090W	103	1238	0.0831987075928918
YGR091W	131	495	0.264646464646465
YGR092W	82	573	0.143106457242583
YGR093W	42	508	0.0826771653543307
YGR094W	90	1105	0.081447963800905
YGR095C	0	224	0
YGR096W	0	315	0
YGR097W	555	1147	0.483870967741935
YGR098C	41	1631	0.0251379521765788
YGR099W	11	689	0.0159651669085631
YGR100W	87	951	0.0914826498422713
YGR101W	1	347	0.00288184438040346
YGR102C	8	184	0.0434782608695652
YGR103W	242	606	0.399339933993399
YGR104C	50	308	0.162337662337662
YGR105W	10	78	0.128205128205128
YGR106C	18	266	0.0676691729323308
YGR108W	75	472	0.158898305084746
YGR109C	69	381	0.181102362204724
YGR109W-B	380	1548	0.245478036175711
YGR109W-A	52	291	0.178694158075601
YGR110W	26	446	0.0582959641255605
YGR111W	3	401	0.00748129675810474
YGR112W	53	390	0.135897435897436
YGR113W	219	344	0.636627906976744
YGR116W	312	1452	0.214876033057851
YGR117C	0	477	0
YGR118W	25	146	0.171232876712329
YGR119C	315	542	0.581180811808118
YGR120C	4	263	0.0152091254752852
YGR121C	55	493	0.111561866125761
YGR121W-A	0	72	0
YGR122W	0	403	0
YGR123C	19	514	0.0369649805447471
YGR124W	20	573	0.0349040139616056
YGR125W	125	1037	0.120540019286403
YGR126W	204	231	0.883116883116883
YGR127W	13	313	0.0415335463258786
YGR128C	38	714	0.0532212885154062
YGR129W	158	216	0.731481481481482
YGR130C	677	817	0.828641370869033
YGR131W	0	175	0
YGR132C	27	288	0.09375
YGR133W	0	184	0
YGR134W	98	1123	0.0872662511130899
YGR135W	15	259	0.0579150579150579
YGR136W	131	242	0.541322314049587
YGR138C	142	615	0.230894308943089
YGR140W	164	957	0.171368861024033
YGR141W	20	468	0.0427350427350427
YGR142W	194	411	0.472019464720195
YGR143W	258	772	0.33419689119171
YGR144W	5	327	0.0152905198776758
YGR145W	227	708	0.320621468926554
YGR146C	74	212	0.349056603773585
YGR146C-A	0	54	0
YGR147C	39	289	0.134948096885813
YGR148C	101	156	0.647435897435897
YGR149W	17	433	0.0392609699769053
YGR150C	52	865	0.0601156069364162
YGR152C	99	273	0.362637362637363
YGR153W	25	218	0.114678899082569
YGR154C	0	357	0
YGR155W	30	508	0.0590551181102362
YGR156W	206	426	0.483568075117371
YGR157W	8	870	0.00919540229885057
YGR158C	56	251	0.223107569721116
YGR159C	327	415	0.787951807228916
YGR161C	197	264	0.746212121212121
YGR161W-C	18	93	0.193548387096774
YGR161W-B	406	1771	0.229249011857708
YGR161W-A	246	439	0.560364464692483
YGR161C-D	334	1756	0.190205011389522
YGR161C-C	258	441	0.585034013605442
YGR162W	682	953	0.715634837355719
YGR163W	6	342	0.0175438596491228
YGR164W	3	112	0.0267857142857143
YGR165W	78	346	0.225433526011561
YGR166W	58	561	0.103386809269162
YGR167W	153	234	0.653846153846154
YGR168C	5	377	0.013262599469496
YGR169C	7	405	0.0172839506172839
YGR169C-A	93	93	1
YGR170W	236	1139	0.2071992976295
YGR171C	17	576	0.0295138888888889
YGR172C	12	249	0.0481927710843374
YGR173W	13	369	0.035230352303523
YGR174C	20	171	0.116959064327485
YGR174W-A	0	29	0
YGR175C	0	497	0
YGR177C	0	536	0
YGR178C	456	723	0.630705394190871
YGR179C	193	407	0.474201474201474
YGR180C	1	346	0.00289017341040462
YGR181W	16	106	0.150943396226415
YGR183C	2	67	0.0298507462686567
YGR184C	171	1951	0.0876473603280369
YGR185C	53	395	0.134177215189873
YGR186W	552	736	0.75
YGR187C	42	395	0.106329113924051
YGR188C	330	1022	0.322896281800391
YGR189C	126	508	0.248031496062992
YGR191W	55	604	0.0910596026490066
YGR192C	22	333	0.0660660660660661
YGR193C	48	411	0.116788321167883
YGR194C	13	601	0.021630615640599
YGR195W	22	247	0.0890688259109312
YGR196C	734	818	0.897310513447433
YGR197C	71	548	0.12956204379562
