Gene	# disorder	gene size	disorder / size
>C39B10.1_gene=WBGene00008021	13	584	0.0222602739726027
>C39B10.2a_gene=WBGene00008022	35	541	0.0646950092421442
>C39B10.2b_gene=WBGene00008022	47	565	0.0831858407079646
>C39B10.2c_gene=WBGene00008022	35	538	0.0650557620817844
>C39B10.2d_gene=WBGene00008022	48	568	0.0845070422535211
>C39B10.2e_gene=WBGene00008022	35	525	0.0666666666666667
>C39B10.2f_gene=WBGene00008022	35	522	0.0670498084291188
>C39B10.2g_gene=WBGene00008022	48	552	0.0869565217391304
>C39B10.2h_gene=WBGene00008022	47	549	0.0856102003642987
>C39B10.2i_gene=WBGene00008022	30	502	0.0597609561752988
>C39B10.2j_gene=WBGene00008022	30	499	0.0601202404809619
>C39B10.3_gene=WBGene00008023	138	154	0.896103896103896
>C39B10.4_gene=WBGene00008024	41	123	0.333333333333333
>C39B10.5_gene=WBGene00008025	7	106	0.0660377358490566
>C39B10.6a_gene=WBGene00001252	10	73	0.136986301369863
>C39B10.6b_gene=WBGene00001252	0	49	0
>C39B10.7_gene=WBGene00164973	81	124	0.653225806451613
>C39D10.1_gene=WBGene00016529	49	52	0.942307692307692
>C39D10.2_gene=WBGene00016530	0	103	0
>C39D10.3a_gene=WBGene00016531	1	362	0.00276243093922652
>C39D10.3b_gene=WBGene00016531	1	214	0.00467289719626168
>C39D10.5_gene=WBGene00016532	94	194	0.484536082474227
>C39D10.6_gene=WBGene00016533	6	229	0.0262008733624454
>C39D10.7_gene=WBGene00016534	203	1172	0.17320819112628
>C39D10.8a_gene=WBGene00016535	0	134	0
>C39D10.8b_gene=WBGene00016535	2	138	0.0144927536231884
>C39D10.8c_gene=WBGene00016535	0	132	0
>C39D10.11a_gene=WBGene00043983	7	419	0.0167064439140811
>C39D10.11b_gene=WBGene00043983	0	89	0
>C39E6.1_gene=WBGene00003056	76	509	0.149312377210216
>C39E6.2_gene=WBGene00016537	22	147	0.149659863945578
>C39E6.4_gene=WBGene00003377	227	342	0.66374269005848
>C39E6.6_gene=WBGene00003807	28	458	0.0611353711790393
>C39E9.2_gene=WBGene00008027	0	209	0
>C39E9.3_gene=WBGene00000705	203	309	0.656957928802589
>C39E9.4_gene=WBGene00008028	0	210	0
>C39E9.5_gene=WBGene00008029	0	210	0
>C39E9.6_gene=WBGene00008030	1	211	0.004739336492891
>C39E9.7_gene=WBGene00008031	18	499	0.0360721442885772
>C39E9.8a_gene=WBGene00008032	5	249	0.0200803212851406
>C39E9.8b_gene=WBGene00008032	5	247	0.0202429149797571
>C39E9.8c_gene=WBGene00008032	0	224	0
>C39E9.8d_gene=WBGene00008032	5	188	0.0265957446808511
>C39E9.8e_gene=WBGene00008032	5	186	0.0268817204301075
>C39E9.8f_gene=WBGene00008032	5	44	0.113636363636364
>C39E9.8g_gene=WBGene00008032	5	46	0.108695652173913
>C39E9.9_gene=WBGene00000706	184	277	0.664259927797834
>C39E9.10_gene=WBGene00008033	0	489	0
>C39E9.11_gene=WBGene00008034	308	406	0.758620689655172
>C39E9.12_gene=WBGene00008035	326	410	0.795121951219512
>C39E9.13_gene=WBGene00004339	1	355	0.0028169014084507
>C39E9.14a_gene=WBGene00001007	109	444	0.245495495495495
>C39E9.14b_gene=WBGene00001007	109	442	0.246606334841629
>C39F7.1a_gene=WBGene00016538	25	277	0.0902527075812274
>C39F7.1b_gene=WBGene00016538	29	275	0.105454545454545
>C39F7.1c_gene=WBGene00016538	5	238	0.0210084033613445
>C39F7.2a_gene=WBGene00016539	88	766	0.114882506527415
>C39F7.2b_gene=WBGene00016539	83	752	0.110372340425532
>C39F7.2c_gene=WBGene00016539	8	51	0.156862745098039
>C39F7.4_gene=WBGene00004266	14	206	0.0679611650485437
>C39F7.5_gene=WBGene00016540	34	663	0.0512820512820513
>C39H7.1_gene=WBGene00016541	1	309	0.00323624595469256
>C39H7.4_gene=WBGene00016542	47	392	0.119897959183673
>C39H7.5_gene=WBGene00016543	2	331	0.00604229607250755
>C39H7.6_gene=WBGene00005090	0	326	0
>C39H7.7_gene=WBGene00005091	0	326	0
>C39H7.8_gene=WBGene00044124	0	330	0
>C39H7.9a_gene=WBGene00044125	0	319	0
>C40A11.1_gene=WBGene00016544	0	274	0
>C40A11.2_gene=WBGene00016545	4	214	0.0186915887850467
>C40A11.3_gene=WBGene00016546	17	232	0.0732758620689655
>C40A11.4_gene=WBGene00016547	2	229	0.00873362445414847
>C40A11.5_gene=WBGene00016548	57	286	0.199300699300699
>C40A11.6_gene=WBGene00016549	0	219	0
>C40A11.7_gene=WBGene00016550	4	221	0.0180995475113122
>C40A11.8_gene=WBGene00016551	0	128	0
>C40C9.1_gene=WBGene00006673	5	365	0.0136986301369863
>C40C9.2_gene=WBGene00000048	32	535	0.0598130841121495
>C40C9.3_gene=WBGene00008036	0	137	0
>C40C9.4a_gene=WBGene00008037	0	110	0
>C40C9.4b_gene=WBGene00008037	9	93	0.0967741935483871
>C40C9.5a_gene=WBGene00006412	142	799	0.177722152690864
>C40C9.5b_gene=WBGene00006412	135	796	0.169597989949749
>C40C9.5c_gene=WBGene00006412	157	795	0.19748427672956
>C40C9.5d_gene=WBGene00006412	134	764	0.175392670157068
>C40C9.5e_gene=WBGene00006412	222	848	0.261792452830189
>C40C9.5f_gene=WBGene00006412	135	799	0.168961201501877
>C40C9.5g_gene=WBGene00006412	142	802	0.177057356608479
>C40C9.5h_gene=WBGene00006412	134	423	0.316784869976359
>C40C9.5i_gene=WBGene00006412	141	426	0.330985915492958
>C40D2.1_gene=WBGene00016554	0	147	0
>C40D2.2_gene=WBGene00016555	0	437	0
>C40D2.3_gene=WBGene00016556	0	442	0
>C40D2.4_gene=WBGene00016557	5	148	0.0337837837837838
>C40H1.1_gene=WBGene00000770	85	561	0.151515151515152
>C40H1.3_gene=WBGene00008039	349	505	0.691089108910891
>C40H1.4_gene=WBGene00001242	3	292	0.0102739726027397
>C40H1.5_gene=WBGene00008040	8	140	0.0571428571428571
>C40H1.6_gene=WBGene00008041	0	163	0
>C40H1.7a_gene=WBGene00008042	0	376	0
>C40H1.7b_gene=WBGene00008042	0	49	0
>C40H1.8_gene=WBGene00008043	0	343	0
>C40H1.9_gene=WBGene00008044	10	350	0.0285714285714286
>C40H5.1_gene=WBGene00043187	0	35	0
>C40H5.2a_gene=WBGene00008045	0	155	0
>C40H5.2b_gene=WBGene00008045	0	116	0
>C40H5.2c_gene=WBGene00008045	0	233	0
>C40H5.4_gene=WBGene00008047	98	809	0.121137206427689
>C40H5.5a_gene=WBGene00006654	126	410	0.307317073170732
>C40H5.5b_gene=WBGene00006654	126	382	0.329842931937173
>C41A3.1a_gene=WBGene00016558	162	7753	0.0208951373661808
>C41A3.1b_gene=WBGene00016558	146	4585	0.0318429661941112
>C41A3.2a_gene=WBGene00016559	288	779	0.369704749679076
>C41A3.2b_gene=WBGene00016559	248	527	0.470588235294118
>C41C4.1_gene=WBGene00008050	0	330	0
>C41C4.2_gene=WBGene00005150	0	370	0
>C41C4.3_gene=WBGene00008051	0	634	0
>C41C4.4a_gene=WBGene00002147	79	968	0.0816115702479339
>C41C4.4b_gene=WBGene00002147	76	626	0.121405750798722
>C41C4.5a_gene=WBGene00006832	73	850	0.0858823529411765
>C41C4.5b_gene=WBGene00006832	87	888	0.097972972972973
>C41C4.5c_gene=WBGene00006832	73	830	0.0879518072289157
>C41C4.5d_gene=WBGene00006832	155	936	0.165598290598291
>C41C4.5e_gene=WBGene00006832	200	975	0.205128205128205
>C41C4.5h_gene=WBGene00006832	194	958	0.202505219206681
>C41C4.6_gene=WBGene00006739	70	383	0.182767624020888
>C41C4.7a_gene=WBGene00008052	21	405	0.0518518518518519
>C41C4.7b_gene=WBGene00008052	7	375	0.0186666666666667
>C41C4.8_gene=WBGene00008053	117	811	0.144266337854501
>C41C4.9_gene=WBGene00008054	0	109	0
>C41C4.10a_gene=WBGene00044049	3	332	0.00903614457831325
>C41C4.10b_gene=WBGene00044049	2	234	0.00854700854700855
>C41D7.2_gene=WBGene00004218	24	928	0.0258620689655172
>C41D11.1a_gene=WBGene00016561	18	321	0.0560747663551402
>C41D11.1b_gene=WBGene00016561	18	338	0.0532544378698225
>C41D11.1c_gene=WBGene00016561	21	347	0.0605187319884726
>C41D11.1d_gene=WBGene00016561	18	331	0.054380664652568
>C41D11.1e_gene=WBGene00016561	71	361	0.196675900277008
>C41D11.1f_gene=WBGene00016561	43	192	0.223958333333333
>C41D11.2_gene=WBGene00001231	55	366	0.150273224043716
>C41D11.3a_gene=WBGene00016562	223	489	0.456032719836401
>C41D11.3b_gene=WBGene00016562	258	533	0.484052532833021
>C41D11.3c_gene=WBGene00016562	622	922	0.674620390455531
>C41D11.3d_gene=WBGene00016562	620	920	0.673913043478261
>C41D11.5_gene=WBGene00016564	16	239	0.0669456066945607
>C41D11.6_gene=WBGene00016565	187	853	0.219226260257913
>C41D11.7_gene=WBGene00016566	20	626	0.0319488817891374
>C41D11.8_gene=WBGene00000787	12	309	0.0388349514563107
>C41D11.9_gene=WBGene00016567	0	196	0
>C41D11.10_gene=WBGene00195180	120	168	0.714285714285714
>C41G6.2_gene=WBGene00005759	0	347	0
>C41G6.3_gene=WBGene00005762	5	377	0.013262599469496
>C41G6.5_gene=WBGene00008056	3	374	0.00802139037433155
>C41G6.6_gene=WBGene00008057	0	365	0
>C41G6.7_gene=WBGene00005771	0	391	0
>C41G6.8a_gene=WBGene00005761	0	268	0
>C41G6.8b_gene=WBGene00005761	3	315	0.00952380952380952
>C41G6.10_gene=WBGene00005537	0	324	0
>C41G6.11_gene=WBGene00005536	0	323	0
>C41G6.12_gene=WBGene00008058	0	216	0
>C41G6.13_gene=WBGene00008059	87	227	0.383259911894273
>C41G6.14_gene=WBGene00005538	0	323	0
>C41G6.15_gene=WBGene00005760	4	369	0.010840108401084
>C41G7.1a_gene=WBGene00004887	51	198	0.257575757575758
>C41G7.1b_gene=WBGene00004887	51	208	0.245192307692308
>C41G7.2_gene=WBGene00002226	220	588	0.374149659863946
>C41G7.3_gene=WBGene00008061	126	394	0.319796954314721
>C41G7.4_gene=WBGene00008062	27	518	0.0521235521235521
>C41G7.5a_gene=WBGene00000096	151	603	0.250414593698176
>C41G7.5b_gene=WBGene00000096	120	561	0.213903743315508
>C41G7.6_gene=WBGene00008063	171	220	0.777272727272727
>C41G7.7_gene=WBGene00008064	97	97	1
>C41G7.8_gene=WBGene00077525	3	188	0.0159574468085106
>C41G7.9a_gene=WBGene00077771	0	172	0
>C41G7.9b_gene=WBGene00077771	0	213	0
>C41G7.15_gene=WBGene00219284	0	96	0
>C41G11.1_gene=WBGene00016568	24	430	0.0558139534883721
>C41G11.3a_gene=WBGene00004349	457	735	0.621768707482993
>C41G11.3b_gene=WBGene00004349	443	721	0.614424410540915
>C41G11.4a_gene=WBGene00016570	41	494	0.0829959514170041
>C41G11.4b_gene=WBGene00016570	52	515	0.100970873786408
>C41G11.4c_gene=WBGene00016570	62	512	0.12109375
>C41G11.4d_gene=WBGene00016570	48	491	0.0977596741344195
>C41H7.2a_gene=WBGene00016572	241	384	0.627604166666667
>C41H7.2b_gene=WBGene00016572	236	348	0.67816091954023
>C41H7.3_gene=WBGene00016573	122	374	0.32620320855615
>C41H7.4_gene=WBGene00016574	124	332	0.373493975903614
>C41H7.5a_gene=WBGene00016575	86	330	0.260606060606061
>C41H7.5b_gene=WBGene00016575	30	139	0.215827338129496
>C41H7.6_gene=WBGene00016576	105	322	0.326086956521739
>C41H7.7_gene=WBGene00016577	5	410	0.0121951219512195
>C41H7.8_gene=WBGene00016578	0	375	0
>C41H7.9_gene=WBGene00044370	21	51	0.411764705882353
>C42C1.1_gene=WBGene00016579	0	348	0
>C42C1.2_gene=WBGene00016580	124	541	0.229205175600739
>C42C1.3a_gene=WBGene00016581	18	205	0.0878048780487805
>C42C1.3b_gene=WBGene00016581	18	207	0.0869565217391304
>C42C1.4a_gene=WBGene00016582	23	1260	0.0182539682539683
>C42C1.4b_gene=WBGene00016582	65	114	0.570175438596491
>C42C1.4c_gene=WBGene00016582	15	1123	0.0133570792520036
>C42C1.4d_gene=WBGene00016582	15	90	0.166666666666667
>C42C1.5_gene=WBGene00016583	5	366	0.0136612021857923
>C42C1.7a_gene=WBGene00016585	9	699	0.0128755364806867
>C42C1.7b_gene=WBGene00016585	0	54	0
>C42C1.8_gene=WBGene00016586	94	545	0.172477064220183
>C42C1.9a_gene=WBGene00016587	6	253	0.0237154150197628
>C42C1.9b_gene=WBGene00016587	0	83	0
>C42C1.10_gene=WBGene00016588	0	314	0
>C42C1.11a_gene=WBGene00016589	20	610	0.0327868852459016
>C42C1.11b_gene=WBGene00016589	16	158	0.10126582278481
>C42C1.11c_gene=WBGene00016589	20	609	0.0328407224958949
>C42C1.12_gene=WBGene00016590	7	120	0.0583333333333333
>C42C1.13a_gene=WBGene00016591	0	168	0
>C42C1.13b_gene=WBGene00016591	0	207	0
>C42C1.14_gene=WBGene00004448	8	111	0.0720720720720721
>C42C1.15_gene=WBGene00016592	10	313	0.0319488817891374
>C42C1.19a_gene=WBGene00302978	2	404	0.00495049504950495
>C42C1.19b_gene=WBGene00302978	2	301	0.00664451827242525
>C42D4.1_gene=WBGene00016594	119	252	0.472222222222222
>C42D4.2_gene=WBGene00016595	0	580	0
>C42D4.3_gene=WBGene00016596	27	256	0.10546875
>C42D4.4_gene=WBGene00006109	4	345	0.0115942028985507
>C42D4.5_gene=WBGene00006069	0	346	0
>C42D4.6_gene=WBGene00004822	45	182	0.247252747252747
>C42D4.8_gene=WBGene00004411	48	1401	0.0342612419700214
>C42D4.9_gene=WBGene00006251	0	351	0
>C42D4.11_gene=WBGene00016597	9	317	0.028391167192429
>C42D4.12_gene=WBGene00006276	0	376	0
>C42D4.13a_gene=WBGene00016598	17	183	0.092896174863388
>C42D4.13b_gene=WBGene00016598	25	129	0.193798449612403
>C42D4.18_gene=WBGene00206380	78	169	0.461538461538462
>C42D4.19_gene=WBGene00235295	186	196	0.948979591836735
>C42D8.1_gene=WBGene00016599	12	253	0.0474308300395257
>C42D8.2_gene=WBGene00006926	146	1614	0.090458488228005
>C42D8.3_gene=WBGene00006862	7	756	0.00925925925925926
>C42D8.4a_gene=WBGene00016600	10	209	0.0478468899521531
>C42D8.4b_gene=WBGene00016600	20	247	0.0809716599190283
>C42D8.5_gene=WBGene00000039	194	907	0.213891951488423
>C42D8.8a_gene=WBGene00000149	267	687	0.388646288209607
>C42D8.8b_gene=WBGene00000149	272	685	0.397080291970803
>C42D8.9_gene=WBGene00044299	91	243	0.374485596707819
>C43C3.1_gene=WBGene00002067	254	777	0.326898326898327
>C43C3.2b_gene=WBGene00008065	41	477	0.0859538784067086
>C43C3.2c_gene=WBGene00008065	41	448	0.0915178571428571
>C43C3.2e_gene=WBGene00008065	42	477	0.0880503144654088
>C43C3.2g_gene=WBGene00008065	41	464	0.0883620689655172
>C43C3.3_gene=WBGene00001123	41	447	0.0917225950782998
>C43C3.4_gene=WBGene00195084	27	73	0.36986301369863
>C43D7.2_gene=WBGene00008066	0	308	0
>C43D7.4_gene=WBGene00008067	101	155	0.651612903225806
>C43D7.5_gene=WBGene00008068	111	153	0.725490196078431
>C43D7.6_gene=WBGene00005418	0	339	0
>C43D7.7_gene=WBGene00008069	0	100	0
>C43D7.8_gene=WBGene00008070	0	105	0
>C43D7.9_gene=WBGene00008071	0	278	0
>C43E11.1_gene=WBGene00016601	521	581	0.896729776247849
>C43E11.2a_gene=WBGene00016602	92	446	0.20627802690583
>C43E11.2b_gene=WBGene00016602	3	184	0.016304347826087
>C43E11.3a_gene=WBGene00016603	1002	1605	0.624299065420561
>C43E11.3b_gene=WBGene00016603	991	1591	0.622878692646134
>C43E11.4_gene=WBGene00007001	14	440	0.0318181818181818
>C43E11.5_gene=WBGene00016605	49	369	0.132791327913279
>C43E11.6a_gene=WBGene00003516	388	722	0.537396121883656
>C43E11.6b_gene=WBGene00003516	239	562	0.425266903914591
>C43E11.6c_gene=WBGene00003516	43	91	0.472527472527473
>C43E11.6d_gene=WBGene00003516	339	659	0.514415781487102
>C43E11.6e_gene=WBGene00003516	209	528	0.395833333333333
>C43E11.7_gene=WBGene00003584	19	296	0.0641891891891892
>C43E11.8_gene=WBGene00016606	15	631	0.0237717908082409
>C43E11.9_gene=WBGene00016607	0	181	0
>C43E11.10_gene=WBGene00000382	192	519	0.369942196531792
>C43E11.11_gene=WBGene00016608	21	657	0.0319634703196347
>C43E11.12a_gene=WBGene00016609	82	185	0.443243243243243
>C43E11.12b_gene=WBGene00016609	101	168	0.601190476190476
>C43F9.4a_gene=WBGene00008072	0	362	0
>C43F9.5_gene=WBGene00008073	0	249	0
>C43F9.6_gene=WBGene00008074	92	375	0.245333333333333
>C43F9.7_gene=WBGene00008075	0	75	0
>C43F9.8_gene=WBGene00001163	2	219	0.0091324200913242
>C43F9.9_gene=WBGene00008076	75	680	0.110294117647059
>C43F9.10_gene=WBGene00008077	15	680	0.0220588235294118
>C43F9.11a_gene=WBGene00045024	48	200	0.24
>C43F9.11b_gene=WBGene00045024	43	69	0.623188405797101
>C43G2.1a_gene=WBGene00016610	124	435	0.285057471264368
>C43G2.1b_gene=WBGene00016610	18	336	0.0535714285714286
>C43G2.1c_gene=WBGene00016610	124	441	0.281179138321995
>C43G2.2a_gene=WBGene00016611	342	738	0.463414634146341
>C43G2.2b_gene=WBGene00016611	335	725	0.462068965517241
>C43G2.3a_gene=WBGene00016612	0	211	0
>C43G2.3b_gene=WBGene00016612	0	109	0
>C43G2.4_gene=WBGene00016613	14	400	0.035
>C43G2.5a_gene=WBGene00006621	2	314	0.00636942675159236
>C43G2.5b_gene=WBGene00006621	2	264	0.00757575757575758
>C43H6.1_gene=WBGene00016614	17	381	0.0446194225721785
>C43H6.3_gene=WBGene00016616	2	115	0.0173913043478261
>C43H6.4_gene=WBGene00016617	27	628	0.0429936305732484
>C43H6.6_gene=WBGene00016619	177	515	0.34368932038835
>C43H6.7a_gene=WBGene00016620	0	312	0
>C43H6.7b_gene=WBGene00016620	0	314	0
>C43H6.8_gene=WBGene00001959	20	90	0.222222222222222
>C43H6.9a_gene=WBGene00001618	54	672	0.0803571428571429
>C43H6.9b_gene=WBGene00001618	53	886	0.0598194130925508
>C43H6.12_gene=WBGene00303045	0	12	0
>C43H8.1_gene=WBGene00016621	4	156	0.0256410256410256
>C43H8.2_gene=WBGene00016622	6	246	0.024390243902439
>C44B7.1_gene=WBGene00016623	48	198	0.242424242424242
>C44B7.2a_gene=WBGene00016624	238	598	0.397993311036789
>C44B7.2b_gene=WBGene00016624	97	340	0.285294117647059
>C44B7.3_gene=WBGene00016625	31	590	0.0525423728813559
>C44B7.4_gene=WBGene00016626	1	330	0.00303030303030303
>C44B7.5_gene=WBGene00016627	10	237	0.0421940928270042
>C44B7.6a_gene=WBGene00016628	10	490	0.0204081632653061
>C44B7.6b_gene=WBGene00016628	0	435	0
>C44B7.7_gene=WBGene00016629	0	189	0
>C44B7.8_gene=WBGene00004058	4	666	0.00600600600600601
>C44B7.9_gene=WBGene00004059	2	662	0.00302114803625378
>C44B7.10_gene=WBGene00016630	5	472	0.0105932203389831
>C44B7.11_gene=WBGene00016631	40	896	0.0446428571428571
>C44B7.12_gene=WBGene00016632	50	389	0.12853470437018
>C44B9.1_gene=WBGene00008078	80	955	0.0837696335078534
>C44B9.2_gene=WBGene00008079	92	387	0.237726098191214
>C44B9.3_gene=WBGene00008080	25	288	0.0868055555555556
>C44B9.4_gene=WBGene00008081	356	1151	0.309296264118158
>C44B9.5_gene=WBGene00008082	450	526	0.855513307984791
>C44B9.6_gene=WBGene00043996	0	327	0
>C44B11.1_gene=WBGene00016633	24	191	0.12565445026178
>C44B11.3_gene=WBGene00003175	25	451	0.0554323725055432
>C44B11.4_gene=WBGene00016634	0	96	0
>C44B11.6_gene=WBGene00016635	9	63	0.142857142857143
>C44B12.1_gene=WBGene00016636	68	204	0.333333333333333
>C44B12.2a_gene=WBGene00003893	1	265	0.00377358490566038
>C44B12.2b_gene=WBGene00003893	0	178	0
>C44B12.3_gene=WBGene00016637	0	87	0
>C44B12.4_gene=WBGene00005904	0	326	0
>C44B12.5_gene=WBGene00016638	174	332	0.524096385542169
>C44B12.6a_gene=WBGene00016639	26	160	0.1625
>C44B12.6b_gene=WBGene00016639	23	124	0.185483870967742
>C44B12.6c_gene=WBGene00016639	34	203	0.167487684729064
>C44B12.6d_gene=WBGene00016639	37	202	0.183168316831683
>C44B12.8_gene=WBGene00005905	0	298	0
>C44B12.9_gene=WBGene00044462	6	99	0.0606060606060606
>C44C1.1_gene=WBGene00016641	1	273	0.00366300366300366
>C44C1.2_gene=WBGene00016642	1	372	0.00268817204301075
>C44C1.3_gene=WBGene00003563	13	192	0.0677083333333333
>C44C1.4_gene=WBGene00016643	2	548	0.00364963503649635
>C44C1.5a_gene=WBGene00016644	0	376	0
>C44C1.5b_gene=WBGene00016644	0	251	0
>C44C1.6_gene=WBGene00016645	4	84	0.0476190476190476
>C44C3.1_gene=WBGene00005871	1	369	0.002710027100271
>C44C3.2_gene=WBGene00005876	6	379	0.0158311345646438
>C44C3.3_gene=WBGene00005885	3	372	0.00806451612903226
>C44C3.5_gene=WBGene00005865	0	379	0
>C44C3.6_gene=WBGene00005864	0	373	0
>C44C3.7_gene=WBGene00005886	0	377	0
>C44C3.8_gene=WBGene00005306	0	287	0
>C44C3.9_gene=WBGene00005309	0	352	0
>C44C3.11_gene=WBGene00005870	3	366	0.00819672131147541
>C44C8.1_gene=WBGene00016646	14	376	0.0372340425531915
>C44C8.2_gene=WBGene00016647	14	376	0.0372340425531915
>C44C8.3_gene=WBGene00016648	14	376	0.0372340425531915
>C44C8.4_gene=WBGene00016649	14	376	0.0372340425531915
>C44C8.6_gene=WBGene00007007	88	367	0.239782016348774
>C44C8.7_gene=WBGene00045298	22	471	0.0467091295116773
>C44C8.8_gene=WBGene00045299	19	471	0.0403397027600849
>C44C8.9_gene=WBGene00045300	19	471	0.0403397027600849
>C44C8.10_gene=WBGene00045301	19	471	0.0403397027600849
>C44C10.1_gene=WBGene00000753	210	301	0.697674418604651
>C44C10.3_gene=WBGene00008084	2	475	0.00421052631578947
>C44C10.4_gene=WBGene00008085	5	538	0.00929368029739777
>C44C10.5_gene=WBGene00008086	88	278	0.316546762589928
>C44C10.7_gene=WBGene00008088	0	342	0
>C44C10.8_gene=WBGene00001981	79	227	0.348017621145374
>C44C10.9a_gene=WBGene00008089	47	215	0.218604651162791
>C44C10.9b_gene=WBGene00008089	87	235	0.370212765957447
>C44C10.9c_gene=WBGene00008089	56	150	0.373333333333333
>C44C10.9d_gene=WBGene00008089	96	170	0.564705882352941
>C44C10.9e_gene=WBGene00008089	96	110	0.872727272727273
>C44C10.10_gene=WBGene00008090	0	128	0
>C44C10.11_gene=WBGene00043985	195	399	0.488721804511278
>C44C10.12_gene=WBGene00044133	18	166	0.108433734939759
>C44C10.15_gene=WBGene00219301	15	151	0.0993377483443709
>C44C11.1a_gene=WBGene00004310	19	213	0.0892018779342723
>C44C11.6_gene=WBGene00206479	31	56	0.553571428571429
>C44E4.1a_gene=WBGene00016650	87	4214	0.0206454674893213
>C44E4.1b_gene=WBGene00016650	80	815	0.098159509202454
>C44E4.1d_gene=WBGene00016650	92	4219	0.0218061151931737
>C44E4.3_gene=WBGene00016652	3	420	0.00714285714285714
>C44E4.4_gene=WBGene00016653	180	397	0.453400503778338
>C44E4.5_gene=WBGene00016654	27	539	0.0500927643784787
>C44E4.6_gene=WBGene00016655	1	87	0.0114942528735632
>C44E12.1_gene=WBGene00016657	15	352	0.0426136363636364
>C44E12.3a_gene=WBGene00006671	14	506	0.0276679841897233
>C44E12.3b_gene=WBGene00006671	14	499	0.0280561122244489
>C44E12.3c_gene=WBGene00006671	68	577	0.117850953206239
>C44E12.3d_gene=WBGene00006671	66	563	0.117229129662522
>C44E12.3e_gene=WBGene00006671	55	545	0.100917431192661
>C44E12.3f_gene=WBGene00006671	16	513	0.0311890838206628
>C44E12.3g_gene=WBGene00006671	16	504	0.0317460317460317
>C44F1.1_gene=WBGene00008091	89	744	0.119623655913978
>C44F1.2_gene=WBGene00008092	112	377	0.297082228116711
>C44F1.3_gene=WBGene00002267	26	284	0.0915492957746479
>C44F1.5_gene=WBGene00000070	225	1244	0.180868167202572
>C44H4.1_gene=WBGene00008093	47	608	0.0773026315789474
>C44H4.2_gene=WBGene00002282	152	774	0.196382428940568
>C44H4.3_gene=WBGene00006366	236	681	0.34654919236417
>C44H4.4_gene=WBGene00008094	68	997	0.0682046138415246
>C44H4.5_gene=WBGene00006524	18	387	0.0465116279069767
>C44H4.6_gene=WBGene00008095	1	368	0.00271739130434783
>C44H4.7a_gene=WBGene00001325	414	973	0.425488180883864
>C44H4.7b_gene=WBGene00001325	402	958	0.419624217118998
>C44H4.7c_gene=WBGene00001325	389	960	0.405208333333333
>C44H4.7d_gene=WBGene00001325	3	374	0.00802139037433155
>C44H4.8_gene=WBGene00008096	15	90	0.166666666666667
>C44H9.1_gene=WBGene00008097	2	535	0.00373831775700935
>C44H9.4_gene=WBGene00008099	183	1100	0.166363636363636
>C44H9.5a_gene=WBGene00008100	34	553	0.0614828209764919
>C44H9.5b_gene=WBGene00008100	34	550	0.0618181818181818
>C44H9.6_gene=WBGene00008101	69	597	0.115577889447236
>C44H9.7a_gene=WBGene00008102	5	270	0.0185185185185185
>C44H9.7b_gene=WBGene00008102	5	383	0.0130548302872063
>C45B2.1_gene=WBGene00016658	3	102	0.0294117647058824
>C45B2.2_gene=WBGene00016659	12	100	0.12
>C45B2.3_gene=WBGene00016660	0	108	0
>C45B2.4a_gene=WBGene00001587	119	547	0.217550274223035
>C45B2.4b_gene=WBGene00001587	129	514	0.250972762645914
>C45B2.4c_gene=WBGene00001587	116	541	0.214417744916821
>C45B2.4d_gene=WBGene00001587	114	534	0.213483146067416
>C45B2.4e_gene=WBGene00001587	121	554	0.21841155234657
>C45B2.4f_gene=WBGene00001587	94	526	0.178707224334601
>C45B2.4g_gene=WBGene00001587	94	519	0.18111753371869
>C45B2.4h_gene=WBGene00001587	115	530	0.216981132075472
>C45B2.4i_gene=WBGene00001587	112	523	0.21414913957935
>C45B2.4j_gene=WBGene00001587	121	543	0.222836095764273
>C45B2.4k_gene=WBGene00001587	119	536	0.222014925373134
>C45B2.4l_gene=WBGene00001587	97	515	0.188349514563107
>C45B2.4m_gene=WBGene00001587	96	508	0.188976377952756
>C45B2.5_gene=WBGene00001602	53	386	0.137305699481865
>C45B2.6_gene=WBGene00016661	41	763	0.053735255570118
>C45B2.7_gene=WBGene00004219	29	961	0.0301768990634755
>C45B2.8_gene=WBGene00016662	0	74	0
>C45B11.1a_gene=WBGene00006443	178	523	0.340344168260038
>C45B11.1b_gene=WBGene00006443	190	521	0.36468330134357
>C45B11.2_gene=WBGene00008105	5	281	0.0177935943060498
>C45B11.3_gene=WBGene00000981	0	294	0
>C45B11.4_gene=WBGene00005295	0	335	0
>C45B11.5_gene=WBGene00008106	1	114	0.0087719298245614
>C45B11.6_gene=WBGene00045379	19	458	0.0414847161572052
>C45B11.8_gene=WBGene00077699	0	108	0
>C45B11.9_gene=WBGene00185117	2	73	0.0273972602739726
>C45E1.1a_gene=WBGene00003654	72	370	0.194594594594595
>C45E1.1b_gene=WBGene00003654	75	345	0.217391304347826
>C45E1.1c_gene=WBGene00003654	78	376	0.207446808510638
>C45E1.4_gene=WBGene00016663	17	159	0.106918238993711
>C45E1.5_gene=WBGene00195056	0	104	0
>C45E5.1_gene=WBGene00016664	6	304	0.0197368421052632
>C45E5.2_gene=WBGene00016665	32	390	0.0820512820512821
>C45E5.4_gene=WBGene00016667	76	171	0.444444444444444
